"from","to","database","source"
"CCL2","CCR10","omnipath","omnipath"
"CCL2","ACKR4","omnipath","omnipath"
"CCL20","CCR6","omnipath","omnipath"
"CCL20","CXCR3","omnipath","omnipath"
"CCL20","ACKR4","omnipath","omnipath"
"CCL21","ACKR4","omnipath","omnipath"
"CCL21","CCR7","omnipath","omnipath"
"CCL21","CXCR3","omnipath","omnipath"
"CCL21","ACKR2","omnipath","omnipath"
"CCL22","CCR4","omnipath","omnipath"
"CCL22","ACKR2","omnipath","omnipath"
"CCL22","DPP4","omnipath","omnipath"
"CCL22","ACKR1","omnipath","omnipath"
"CCL22","CCR7","omnipath","omnipath"
"CCL23","CCR1","omnipath","omnipath"
"CCL23","ACKR2","omnipath","omnipath"
"CCL23","FPR2","omnipath","omnipath"
"CCL24","CCR2","omnipath","omnipath"
"CCL24","CCR3","omnipath","omnipath"
"CCL24","ACKR2","omnipath","omnipath"
"CCL25","ACKR4","omnipath","omnipath"
"CCL25","CCR9","omnipath","omnipath"
"CCL25","ACKR2","omnipath","omnipath"
"CCL25","CCR10","omnipath","omnipath"
"CCL26","CCR2","omnipath","omnipath"
"CCL26","CCR3","omnipath","omnipath"
"CCL26","CCR1","omnipath","omnipath"
"CCL26","CCR5","omnipath","omnipath"
"CCL26","CX3CR1","omnipath","omnipath"
"CCL26","ACKR2","omnipath","omnipath"
"CCL27","CCR10","omnipath","omnipath"
"CCL27","ADRA2A","omnipath","omnipath"
"CCL27","GRM7","omnipath","omnipath"
"CCL27","ACKR2","omnipath","omnipath"
"CCL27","MTNR1A","omnipath","omnipath"
"CCL28","CCR10","omnipath","omnipath"
"CCL28","CCR3","omnipath","omnipath"
"CCL28","ACKR2","omnipath","omnipath"
"CCL28","ADRA2A","omnipath","omnipath"
"CCL28","MTNR1A","omnipath","omnipath"
"CCL28","GRM7","omnipath","omnipath"
"CCL28","ACKR4","omnipath","omnipath"
"CCL3","CCR1","omnipath","omnipath"
"CCL3","CCR5","omnipath","omnipath"
"CCL3","ACKR2","omnipath","omnipath"
"CCL3","CCR4","omnipath","omnipath"
"CCL3","CCR3","omnipath","omnipath"
"CCL3L1","CCR1","nichenet_verschueren","nichenet_verschueren"
"CCL3L1","CCR5","nichenet_verschueren","nichenet_verschueren"
"CCL3L3","CCR5","omnipath","omnipath"
"CCL3L3","ACKR2","omnipath","omnipath"
"CCL3L3","CCR1","omnipath","omnipath"
"CCL3L3","CCR3","omnipath","omnipath"
"CCL4","CCR5","omnipath","omnipath"
"CCL4","CCR1","omnipath","omnipath"
"CCL4","ACKR2","omnipath","omnipath"
"CCL4","CCR8","omnipath","omnipath"
"CCL4","CCR3","omnipath","omnipath"
"CCL4L1","ACKR2","omnipath","omnipath"
"CCL4L1","CCR1","omnipath","omnipath"
"CCL4L1","CCR3","omnipath","omnipath"
"CCL4L1","CCR5","omnipath","omnipath"
"CCL4L2","ACKR2","nichenet_verschueren","nichenet_verschueren"
"CCL4L2","CCR1","nichenet_verschueren","nichenet_verschueren"
"CCL4L2","CCR5","nichenet_verschueren","nichenet_verschueren"
"CCL4L2","CCR8","nichenet_verschueren","nichenet_verschueren"
"CCL5","CCR5","omnipath","omnipath"
"CCL5","CCR1","omnipath","omnipath"
"CCL5","CCR3","omnipath","omnipath"
"CCL5","CXCR3","omnipath","omnipath"
"CCL5","GPR75","omnipath","omnipath"
"CCL5","ACKR1","omnipath","omnipath"
"CCL5","ACKR2","omnipath","omnipath"
"CCL5","CCR4","omnipath","omnipath"
"CCL5","SDC4","omnipath","omnipath"
"CCL5","SDC1","omnipath","omnipath"
"CCL7","CCR1","omnipath","omnipath"
"CCL7","CCR2","omnipath","omnipath"
"CCL7","CCR3","omnipath","omnipath"
"CCL7","CCR5","omnipath","omnipath"
"CCL7","CXCR3","omnipath","omnipath"
"CCL7","ACKR2","omnipath","omnipath"
"CCL7","ACKR4","omnipath","omnipath"
"CCL7","CCR10","omnipath","omnipath"
"CCL7","ACKR1","omnipath","omnipath"
"CCL8","CCR4","nichenet_verschueren","nichenet_verschueren"
"CCL8","CCR8","nichenet_verschueren","nichenet_verschueren"
"CCL8","CCR5","omnipath","omnipath"
"CCL8","CCR1","omnipath","omnipath"
"CCL8","CCR2","omnipath","omnipath"
"CCL8","CCR3","omnipath","omnipath"
"CCL8","ACKR2","omnipath","omnipath"
"CCL8","ACKR4","omnipath","omnipath"
"CCL8","ACKR1","omnipath","omnipath"
"CCN1","ITGAM","omnipath","omnipath"
"CCN1","ITGB3","omnipath","omnipath"
"CCN1","TLR2","omnipath","omnipath"
"CCN1","ITGAV","omnipath","omnipath"
"CCN1","ITGA5","omnipath","omnipath"
"CCN1","ITGB5","omnipath","omnipath"
"CCN1","TLR4","omnipath","omnipath"
"CCN1","ITGB2","omnipath","omnipath"
"CCN1","SDC4","omnipath","omnipath"
"CCN1","ITGA2B","omnipath","omnipath"
"CCN1","ITGA6","omnipath","omnipath"
"CCN1","ITGB1","omnipath","omnipath"
"CCN1","ITGAD","omnipath","omnipath"
"CCN2","LRP6","omnipath","omnipath"
"CCN2","ITGAM","omnipath","omnipath"
"CCN2","NTRK1","omnipath","omnipath"
"CCN2","ITGB2","omnipath","omnipath"
"CCN2","LRP1","omnipath","omnipath"
"CCN2","ITGA5","omnipath","omnipath"
"CCN2","ERBB4","omnipath","omnipath"
"CCN2","FGFR2","omnipath","omnipath"
"CCN2","IGF2R","omnipath","omnipath"
"CCN3","NOTCH1","omnipath","omnipath"
"CCN3","PLXNA1","omnipath","omnipath"
"CCN4","ITGA5","omnipath","omnipath"
"CCN4","ITGB1","omnipath","omnipath"
"CCN6","SORL1","omnipath","omnipath"
"CD14","PLXND1","nichenet_verschueren","nichenet_verschueren"
"CD160","TNFRSF14","omnipath","omnipath"
"CD1B","IL6ST","omnipath","omnipath"
"CD1D","CEACAM5","omnipath","omnipath"
"CD1D","LILRB2","omnipath","omnipath"
"CD2","NLGN3","omnipath","omnipath"
"CD2","CD53","omnipath","omnipath"
"CD200","CD200R1","omnipath","omnipath"
"CD200","CD200R1L","omnipath","omnipath"
"CD209","ICAM3","omnipath","omnipath"
"CD209","CEACAM1","omnipath","omnipath"
"CD22","PTPRC","omnipath","omnipath"
"CD22","IGSF21","omnipath","omnipath"
"CD226","MCAM","nichenet_verschueren","nichenet_verschueren"
"CD226","PVR","omnipath","omnipath"
"CD226","NECTIN2","omnipath","omnipath"
"CD24","SELP","nichenet_verschueren","nichenet_verschueren"
"CD244","CSF3R","nichenet_verschueren","nichenet_verschueren"
"CD244","CD79B","nichenet_verschueren","nichenet_verschueren"
"CD244","MUC15","omnipath","omnipath"
"CD244","IYD","omnipath","omnipath"
"CD244","LAT","omnipath","omnipath"
"CD274","EPHA3","nichenet_verschueren","nichenet_verschueren"
"CD274","PDCD1","omnipath","omnipath"
"CD274","CD80","omnipath","omnipath"
"CD274","NCR3","omnipath","omnipath"
"CD28","CD80","omnipath","omnipath"
"CD28","CD86","omnipath","omnipath"
"CD28","TMEM95","omnipath","omnipath"
"CD28","CD247","omnipath","omnipath"
"CD28","CD4","omnipath","omnipath"
"CD300A","IGSF5","nichenet_verschueren","nichenet_verschueren"
"CD300C","IGSF5","nichenet_verschueren","nichenet_verschueren"
"CD300C","PTPRO","nichenet_verschueren","nichenet_verschueren"
"CD300C","NTNG1","nichenet_verschueren","nichenet_verschueren"
"CD300LF","IGSF5","nichenet_verschueren","nichenet_verschueren"
"CD300LF","FLT1","nichenet_verschueren","nichenet_verschueren"
"CD320","ROR2","nichenet_verschueren","nichenet_verschueren"
"CD320","LRPAP1","nichenet_verschueren","nichenet_verschueren"
"CD320","SIGLEC7","nichenet_verschueren","nichenet_verschueren"
"CD320","JAML","omnipath","omnipath"
"CD320","IGSF5","omnipath","omnipath"
"CD320","TMEM167A","omnipath","omnipath"
"CD34","SELL","omnipath","omnipath"
"CD34","SELP","omnipath","omnipath"
"CD34","SELE","omnipath","omnipath"
"CD34","NECTIN4","omnipath","omnipath"
"CD34","NECTIN3","omnipath","omnipath"
"CD38","PECAM1","omnipath","omnipath"
"CD40","CD40LG","nichenet_verschueren","nichenet_verschueren"
"CD40LG","CD40","omnipath","omnipath"
"CD40LG","ITGA2B","omnipath","omnipath"
"CD40LG","ITGB3","omnipath","omnipath"
"CD40LG","ITGA5","omnipath","omnipath"
"CD40LG","ITGB1","omnipath","omnipath"
"CD40LG","ITGAM","omnipath","omnipath"
"CD40LG","ITGB2","omnipath","omnipath"
"CD44","HAS2","omnipath","omnipath"
"CD44","SELE","omnipath","omnipath"
"CD44","CLDN7","omnipath","omnipath"
"CD44","EPCAM","omnipath","omnipath"
"CD44","ACVR2B","omnipath","omnipath"
"CD47","SIRPA","omnipath","omnipath"
"CD47","SIRPG","omnipath","omnipath"
"CD47","SIGLEC1","omnipath","omnipath"
"CD47","SCN1B","omnipath","omnipath"
"CD47","PCSK4","omnipath","omnipath"
"CD48","CD2","omnipath","omnipath"
"CD48","CD244","omnipath","omnipath"
"CD48","PDCD1","omnipath","omnipath"
"CD52","SIGLEC10","omnipath","omnipath"
"CD55","ADGRE5","omnipath","omnipath"
"CD55","ADGRE2","omnipath","omnipath"
"CD55","CR1","omnipath","omnipath"
"CD58","CD2","omnipath","omnipath"
"CD58","PTPRT","omnipath","omnipath"
"CD59","CD2","omnipath","omnipath"
"CD59","SIGLEC1","omnipath","omnipath"
"CD59","STAB1","omnipath","omnipath"
"CD5L","CD5","omnipath","omnipath"
"CD6","ALCAM","omnipath","omnipath"
"CD6","SIGLEC8","omnipath","omnipath"
"CD6","DAG1","omnipath","omnipath"
"CD7","ADAM15","omnipath","omnipath"
"CD70","CD27","omnipath","omnipath"
"CD72","CD5","omnipath","omnipath"
"CD72","SEMA4D","omnipath","omnipath"
"CD72","NCAM2","omnipath","omnipath"
"CD79B","KREMEN1","nichenet_verschueren","nichenet_verschueren"
"CD79B","NTM","nichenet_verschueren","nichenet_verschueren"
"CD79B","CD244","nichenet_verschueren","nichenet_verschueren"
"CD79B","IGSF21","nichenet_verschueren","nichenet_verschueren"
"CD80","CD274","nichenet_verschueren","nichenet_verschueren"
"CD80","CD28","omnipath","omnipath"
"CD80","CTLA4","omnipath","omnipath"
"CD80","NGFR","omnipath","omnipath"
"CD82","CD37","omnipath","omnipath"
"CD82","ITGB2","omnipath","omnipath"
"CD86","CD28","omnipath","omnipath"
"CD86","CTLA4","omnipath","omnipath"
"CD9","ADAM2","omnipath","omnipath"
"CD9","CLDN1","omnipath","omnipath"
"CD9","KIT","omnipath","omnipath"
"CD9","CD36","omnipath","omnipath"
"CD9","IGSF8","omnipath","omnipath"
"CD96","NECTIN1","omnipath","omnipath"
"CD96","NECTIN2","omnipath","omnipath"
"CD96","PVR","omnipath","omnipath"
"CD99","CD99","nichenet_verschueren","nichenet_verschueren"
"CD99","PILRA","omnipath","omnipath"
"CD99","CD81","omnipath","omnipath"
"CD99","PILRB","omnipath","omnipath"
"CDCP1","EGFR","omnipath","omnipath"
"CDH1","CDH1","nichenet_verschueren","nichenet_verschueren"
"CDH1","KLRG1","omnipath","omnipath"
"CDH1","EGFR","omnipath","omnipath"
"CDH1","IGF1R","omnipath","omnipath"
"CDH1","ITGB7","omnipath","omnipath"
"CDH1","ITGAE","omnipath","omnipath"
"CDH1","PTPRM","omnipath","omnipath"
"CDH1","PTPRF","omnipath","omnipath"
"CDH13","NCAM2","nichenet_verschueren","nichenet_verschueren"
"CDH15","CDH15","nichenet_verschueren","nichenet_verschueren"
"CDH15","CDON","omnipath","omnipath"
"CDH2","CDH2","nichenet_verschueren","nichenet_verschueren"
"CDH2","CDON","omnipath","omnipath"
"CDH3","CDH3","nichenet_verschueren","nichenet_verschueren"
"CDH4","CDH4","nichenet_verschueren","nichenet_verschueren"
"CDH5","CDH5","nichenet_verschueren","nichenet_verschueren"
"CDH6","CNTN1","omnipath","omnipath"
"CDH6","PTGFRN","omnipath","omnipath"
"CDH9","BTN3A1","omnipath","omnipath"
"CDHR2","CD3D","nichenet_verschueren","nichenet_verschueren"
"CDHR2","UNC5A","omnipath","omnipath"
"CDHR2","KIRREL1","omnipath","omnipath"
"CEACAM1","HAVCR2","omnipath","omnipath"
"CEACAM1","EGFR","omnipath","omnipath"
"CEACAM1","SELE","omnipath","omnipath"
"CEACAM1","CD209","omnipath","omnipath"
"CEACAM1","CEACAM5","omnipath","omnipath"
"CEACAM20","VSIG8","omnipath","omnipath"
"CEACAM21","LILRA6","omnipath","omnipath"
"CEACAM3","CEACAM5","nichenet_verschueren","nichenet_verschueren"
"CEACAM3","CEACAM7","omnipath","omnipath"
"CEACAM3","PTPRD","omnipath","omnipath"
"CEACAM4","FLT4","nichenet_verschueren","nichenet_verschueren"
"CEACAM5","CEACAM5","nichenet_verschueren","nichenet_verschueren"
"CEACAM5","CEACAM6","nichenet_verschueren","nichenet_verschueren"
"CEACAM5","CD8A","omnipath","omnipath"
"CEACAM5","CEACAM1","omnipath","omnipath"
"CEACAM5","CEACAM3","omnipath","omnipath"
"CEACAM5","CEACAM7","omnipath","omnipath"
"CEACAM5","CEACAM8","omnipath","omnipath"
"CEACAM5","LRP8","omnipath","omnipath"
"CEACAM6","ITGA1","nichenet_verschueren","nichenet_verschueren"
"CEACAM6","UXS1","nichenet_verschueren","nichenet_verschueren"
"CEACAM6","CEACAM7","nichenet_verschueren","nichenet_verschueren"
"CEACAM6","EGFR","omnipath","omnipath"
"CEACAM6","CEACAM8","omnipath","omnipath"
"CEACAM6","CEACAM1","omnipath","omnipath"
"CEACAM6","CEACAM5","omnipath","omnipath"
"CEACAM6","STAB1","omnipath","omnipath"
"CEACAM7","CEACAM5","nichenet_verschueren","nichenet_verschueren"
"CEACAM7","CEACAM3","nichenet_verschueren","nichenet_verschueren"
"CEACAM7","CEACAM6","omnipath","omnipath"
"CEACAM8","CEACAM6","nichenet_verschueren","nichenet_verschueren"
"CEACAM8","TECTB","nichenet_verschueren","nichenet_verschueren"
"CEACAM8","CEACAM5","nichenet_verschueren","nichenet_verschueren"
"CEACAM8","CEACAM1","omnipath","omnipath"
"CEACAM8","BTN2A2","omnipath","omnipath"
"CEACAM8","PTPRO","omnipath","omnipath"
"CEL","CXCR4","omnipath","omnipath"
"CER1","MRC2","omnipath","omnipath"
"CFAP54","CADM3","nichenet_verschueren","nichenet_verschueren"
"CFC1","ACVR1B","omnipath","omnipath"
"CFC1","ACVR2A","omnipath","omnipath"
"CFD","CFB","omnipath","omnipath"
"CFH","CFB","omnipath","omnipath"
"CFH","ITGAM","omnipath","omnipath"
"CFH","SELL","omnipath","omnipath"
"CFP","NCR1","omnipath","omnipath"
"CGA","FSHR","omnipath","omnipath"
"CGA","LHCGR","omnipath","omnipath"
"CGA","TSHR","omnipath","omnipath"
"CGA","ADCYAP1R1","omnipath","omnipath"
"CGA","RAMP3","omnipath","omnipath"
"CGA","RAMP2","omnipath","omnipath"
"CGA","ADRB2","omnipath","omnipath"
"CGA","PTH1R","omnipath","omnipath"
"CGA","VIPR1","omnipath","omnipath"
"CGA","ADRB3","omnipath","omnipath"
"CGA","GPR20","omnipath","omnipath"
"CGA","GPR84","omnipath","omnipath"
"CGB3","LHCGR","omnipath","omnipath"
"CGB7","LHCGR","omnipath","omnipath"
"CHAD","ITGA2","omnipath","omnipath"
"CHAD","ITGB1","omnipath","omnipath"
"CHL1","CNTN5","nichenet_verschueren","nichenet_verschueren"
"CHL1","CNTN1","nichenet_verschueren","nichenet_verschueren"
"CHL1","SIRPA","omnipath","omnipath"
"CHL1","TMEM132A","omnipath","omnipath"
"CIB1","ITGA2B","omnipath","omnipath"
"CIB1","ITGB3","omnipath","omnipath"
"CKLF","CCR4","omnipath","omnipath"
"CKLF","LRP6","omnipath","omnipath"
"CLCF1","IL6ST","omnipath","omnipath"
"CLCF1","CNTFR","omnipath","omnipath"
"CLCF1","LIFR","omnipath","omnipath"
"CLCF1","CRLF1","omnipath","omnipath"
"CLCF1","SORL1","omnipath","omnipath"
"CLDN1","CLDN2","omnipath","omnipath"
"CLDN1","MMP2","omnipath","omnipath"
"CLDN11","CLDN11","nichenet_verschueren","nichenet_verschueren"
"CLDN14","CLDN16","omnipath","omnipath"
"CLDN16","CLDN19","omnipath","omnipath"
"CLDN19","CLDN9","omnipath","omnipath"
"CLDN19","CLDN8","omnipath","omnipath"
"CLDN19","CLDN6","omnipath","omnipath"
"CLDN19","CLDN7","omnipath","omnipath"
"CLDN2","CLDN3","omnipath","omnipath"
"CLDN24","CLDN24","nichenet_verschueren","nichenet_verschueren"
"CLDN3","CLDN1","omnipath","omnipath"
"CLEC11A","ITGA10","omnipath","omnipath"
"CLEC11A","ITGA11","omnipath","omnipath"
"CLEC11A","ITGB1","omnipath","omnipath"
"CLEC11A","KIT","omnipath","omnipath"
"CLEC2A","KLRF2","omnipath","omnipath"
"CLEC2A","KLRB1","omnipath","omnipath"
"CLEC2B","KLRF1","omnipath","omnipath"
"CLEC2B","KLRB1","omnipath","omnipath"
"CLEC2D","KLRB1","omnipath","omnipath"
"CLEC2L","NCAM1","nichenet_verschueren","nichenet_verschueren"
"CLEC2L","IGSF11","nichenet_verschueren","nichenet_verschueren"
"CLEC2L","KLRB1","omnipath","omnipath"
"CLEC3A","CLEC10A","omnipath","omnipath"
"CLEC3A","CLEC2B","omnipath","omnipath"
"CLEC4G","LAG3","omnipath","omnipath"
"CLMP","JAML","omnipath","omnipath"
"CLU","LRP2","omnipath","omnipath"
"CLU","TREM2","omnipath","omnipath"
"CLUL1","GPR55","omnipath","omnipath"
"CMTM8","EGFR","omnipath","omnipath"
"CNMD","PTPRD","omnipath","omnipath"
"CNTF","CRLF1","omnipath","omnipath"
"CNTF","CNTFR","omnipath","omnipath"
"CNTF","IL6ST","omnipath","omnipath"
"CNTF","LIFR","omnipath","omnipath"
"CNTF","IL6R","omnipath","omnipath"
"CNTN1","MCAM","nichenet_verschueren","nichenet_verschueren"
"CNTN1","NOTCH1","omnipath","omnipath"
"CNTN1","NRCAM","omnipath","omnipath"
"CNTN1","NOTCH2","omnipath","omnipath"
"CNTN1","PTPRZ1","omnipath","omnipath"
"CNTN1","SGCG","omnipath","omnipath"
"CNTN1","IL23R","omnipath","omnipath"
"CNTN1","FCGRT","omnipath","omnipath"
"CNTN1","PCDHB7","omnipath","omnipath"
"CNTN1","NFASC","omnipath","omnipath"
"CNTN1","CHL1","omnipath","omnipath"
"CNTN2","CNTN2","nichenet_verschueren","nichenet_verschueren"
"CNTN2","L1CAM","nichenet_verschueren","nichenet_verschueren"
"CNTN2","CNTNAP2","omnipath","omnipath"
"CNTN2","CNTN1","omnipath","omnipath"
"CNTN2","NRCAM","omnipath","omnipath"
"CNTN2","NRP1","omnipath","omnipath"
"CNTN2","KREMEN1","omnipath","omnipath"
"CNTN3","APLP1","nichenet_verschueren","nichenet_verschueren"
"CNTN3","APP","nichenet_verschueren","nichenet_verschueren"
"CNTN3","PTPRG","omnipath","omnipath"
"CNTN4","PTPRG","omnipath","omnipath"
"CNTN4","APLP1","omnipath","omnipath"
"CNTN4","APP","omnipath","omnipath"
"CNTN4","LVRN","omnipath","omnipath"
"CNTN5","IL1RAPL1","nichenet_verschueren","nichenet_verschueren"
"CNTN5","IL1RAPL2","nichenet_verschueren","nichenet_verschueren"
"CNTN5","CHL1","omnipath","omnipath"
"CNTN5","PTPRG","omnipath","omnipath"
"CNTN5","FAM187A","omnipath","omnipath"
"CNTN5","SPACA6","omnipath","omnipath"
"CNTN5","SLAMF1","omnipath","omnipath"
"CNTN5","TMEM81","omnipath","omnipath"
"CNTN6","NOTCH1","omnipath","omnipath"
"CNTN6","PTPRG","omnipath","omnipath"
"COL10A1","LAIR1","omnipath","omnipath"
"COL10A1","ITGA1","omnipath","omnipath"
"COL10A1","ITGB1","omnipath","omnipath"
"COL10A1","ITGA2","omnipath","omnipath"
"COL10A1","ITGA10","omnipath","omnipath"
"COL10A1","ITGA11","omnipath","omnipath"
"COL11A1","DDR1","omnipath","omnipath"
"COL11A1","ITGA1","omnipath","omnipath"
"COL11A1","ITGB1","omnipath","omnipath"
"COL11A1","ITGA2","omnipath","omnipath"
"COL11A1","ITGA10","omnipath","omnipath"
"COL11A1","ITGA11","omnipath","omnipath"
"COL11A2","ITGA1","omnipath","omnipath"
"COL11A2","ITGB1","omnipath","omnipath"
"COL11A2","ITGA2","omnipath","omnipath"
"COL11A2","ITGA10","omnipath","omnipath"
"COL11A2","ITGA11","omnipath","omnipath"
"COL12A1","ITGA1","omnipath","omnipath"
"COL12A1","ITGB1","omnipath","omnipath"
"COL12A1","ITGA2","omnipath","omnipath"
"COL12A1","ITGA10","omnipath","omnipath"
"COL12A1","ITGA11","omnipath","omnipath"
"COL13A1","ITGA1","omnipath","omnipath"
"COL13A1","ITGB1","omnipath","omnipath"
"COL13A1","ITGA2","omnipath","omnipath"
"COL13A1","ITGA10","omnipath","omnipath"
"COL13A1","ITGA11","omnipath","omnipath"
"COL14A1","CD44","omnipath","omnipath"
"COL14A1","ITGA1","omnipath","omnipath"
"COL14A1","ITGB1","omnipath","omnipath"
"COL14A1","ITGA2","omnipath","omnipath"
"COL14A1","ITGA10","omnipath","omnipath"
"COL14A1","ITGA11","omnipath","omnipath"
"COL15A1","ITGA1","omnipath","omnipath"
"COL15A1","ITGB1","omnipath","omnipath"
"COL15A1","ITGA2","omnipath","omnipath"
"COL15A1","ITGA10","omnipath","omnipath"
"COL15A1","ITGA11","omnipath","omnipath"
"COL16A1","ITGA1","omnipath","omnipath"
"COL16A1","ITGB1","omnipath","omnipath"
"COL16A1","ITGA2","omnipath","omnipath"
"COL16A1","ITGA10","omnipath","omnipath"
"COL16A1","ITGA11","omnipath","omnipath"
"COL17A1","ITGA1","omnipath","omnipath"
"COL17A1","ITGB1","omnipath","omnipath"
"COL17A1","ITGA2","omnipath","omnipath"
"COL17A1","ITGA10","omnipath","omnipath"
"COL17A1","ITGA11","omnipath","omnipath"
"COL18A1","ITGB1","omnipath","omnipath"
"COL18A1","GPC4","omnipath","omnipath"
"COL18A1","KDR","omnipath","omnipath"
"COL18A1","GPC1","omnipath","omnipath"
"COL18A1","ITGA5","omnipath","omnipath"
"COL18A1","PTPRS","omnipath","omnipath"
"COL18A1","ITGA1","omnipath","omnipath"
"COL18A1","ITGA2","omnipath","omnipath"
"COL18A1","ITGA10","omnipath","omnipath"
"COL18A1","ITGA11","omnipath","omnipath"
"COL19A1","ITGA1","omnipath","omnipath"
"COL19A1","ITGB1","omnipath","omnipath"
"COL19A1","ITGA2","omnipath","omnipath"
"COL19A1","ITGA10","omnipath","omnipath"
"COL19A1","ITGA11","omnipath","omnipath"
"COL1A1","GP6","nichenet_verschueren","nichenet_verschueren"
"COL1A1","ITGA3","nichenet_verschueren","nichenet_verschueren"
"COL1A1","ITGA9","nichenet_verschueren","nichenet_verschueren"
"COL1A1","ITGAV","nichenet_verschueren","nichenet_verschueren"
"COL1A1","ITGB8","nichenet_verschueren","nichenet_verschueren"
"COL1A1","SDC1","nichenet_verschueren","nichenet_verschueren"
"COL1A1","DDR1","omnipath","omnipath"
"COL1A1","ITGA5","omnipath","omnipath"
"COL1A1","CD93","omnipath","omnipath"
"COL1A1","CD36","omnipath","omnipath"
"COL1A1","DDR2","omnipath","omnipath"
"COL1A1","CD44","omnipath","omnipath"
"COL1A1","TMPRSS6","omnipath","omnipath"
"COL1A1","ITGA2","omnipath","omnipath"
"COL1A1","ITGA1","omnipath","omnipath"
"COL1A1","ITGB1","omnipath","omnipath"
"COL1A1","ITGA11","omnipath","omnipath"
"COL1A1","ITGA10","omnipath","omnipath"
"COL1A2","CD44","omnipath","omnipath"
"COL1A2","ITGB3","omnipath","omnipath"
"COL1A2","CD36","omnipath","omnipath"
"COL1A2","CD93","omnipath","omnipath"
"COL1A2","ITGA2B","omnipath","omnipath"
"COL1A2","DDR1","omnipath","omnipath"
"COL1A2","ITGA1","omnipath","omnipath"
"COL1A2","ITGA11","omnipath","omnipath"
"COL1A2","ITGB1","omnipath","omnipath"
"COL1A2","ITGA2","omnipath","omnipath"
"COL1A2","ITGA10","omnipath","omnipath"
"COL20A1","ITGA1","omnipath","omnipath"
"COL20A1","ITGB1","omnipath","omnipath"
"COL20A1","ITGA2","omnipath","omnipath"
"COL20A1","ITGA10","omnipath","omnipath"
"COL20A1","ITGA11","omnipath","omnipath"
"COL21A1","ITGA1","omnipath","omnipath"
"COL21A1","ITGB1","omnipath","omnipath"
"COL21A1","ITGA2","omnipath","omnipath"
"COL21A1","ITGA10","omnipath","omnipath"
"COL21A1","ITGA11","omnipath","omnipath"
"COL22A1","ITGA1","omnipath","omnipath"
"COL22A1","ITGB1","omnipath","omnipath"
"COL22A1","ITGA2","omnipath","omnipath"
"COL22A1","ITGA10","omnipath","omnipath"
"COL22A1","ITGA11","omnipath","omnipath"
"COL24A1","ITGA1","omnipath","omnipath"
"COL24A1","ITGB1","omnipath","omnipath"
"COL24A1","ITGA2","omnipath","omnipath"
"COL24A1","ITGA10","omnipath","omnipath"
"COL24A1","ITGA11","omnipath","omnipath"
"COL26A1","ITGA1","omnipath","omnipath"
"COL26A1","ITGB1","omnipath","omnipath"
"COL26A1","ITGA2","omnipath","omnipath"
"COL26A1","ITGA10","omnipath","omnipath"
"COL26A1","ITGA11","omnipath","omnipath"
"COL27A1","ITGA1","omnipath","omnipath"
"COL27A1","ITGB1","omnipath","omnipath"
